,SID,SCAPN,SCSitus_NumNam,Building_age,Cap_rate_pro_forma,Cap_rate_actual,Land_value,Total_value,Assessed_yr,Floor_area_ratio,Num_floors,Price_per_sqft,Land_price_per_AC,Sale_date,Sale_price,Listing_broker_company
7207,S7208,GA Cobb 17-0655-000-1,GA Cobb 1295 Franklin Dr,38.0,,,795232.0,5052000.0,2007.0,0.22119635899999998,3.0,57.8,556953.74,5/23/08,6032366.0,
7208,S7209,GA Bibb N052-0122,GA Bibb 3300 Ingle Pl,37.0,,6.6,560000.0,3548784.0,2014.0,0.257770125,2.0,43.98,493832.24,10/13/15,6005000.0,Cushman & Wakefield
7209,S7210,GA Hall 01-00084-04-007,GA Hall 1640 Roper Hill Rd,37.0,,,810000.0,6068700.0,2017.0,0.18332568100000002,2.0,41.77,333556.78,12/11/17,6004022.0,
7210,S7211,GA Bibb M044-0151,GA Bibb 3901 Northside Dr,46.0,,,458400.0,3090618.0,2017.0,0.354834751,3.0,43.23,668151.45,5/2/18,6000000.0,
7211,S7212,GA DeKalb 18-020-02-002,GA DeKalb 490 Stone Mountain Lithonia Rd,35.0,,8.01,1845200.0,4080000.0,2012.0,0.256811611,2.0,37.75,422261.48,5/16/13,5975000.0,Greystone Brown Real Estate Advisors
7212,S7213,GA Bibb O120-0095,GA Bibb 5577 Houston Rd,22.0,,9.0,600000.0,4158079.0,2010.0,0.309725093,2.0,22.64,305419.22,11/1/13,5974000.0,Greystone Brown Real Estate Advisors
7213,S7214,GA Houston 0W0980150000,GA Houston 725 State Hwy 96,18.0,,8.1,404000.0,4276400.0,,0.252230138,2.0,65.64,721142.16,8/13/14,5935000.0,Berkadia Real Estate Advisors
7214,S7215,GA DeKalb 18-157-02-002,GA DeKalb 2735 Briarcliff Rd,51.0,,14.51,,,,0.320600688,3.0,36.29,506843.46,5/16/95,5925000.0,SPL Ledic Management Group
7215,S7216,GA DeKalb 18-0284-01-004,GA DeKalb 3343 Chamblee Tucker Rd,55.0,,10.13,446800.0,1524520.0,1998.0,0.331170715,2.0,40.39,582600.97,11/15/99,5900000.0,
7216,S7217,GA Gwinnett 6-054-085,GA Gwinnett 1501 Wiloaks Dr,38.0,,,1391000.0,5234000.0,2004.0,0.28917382199999997,2.0,29.35,369739.48,7/29/05,5899674.0,
7217,S7218,GA DeKalb S7218,GA DeKalb 4969 Central Dr,41.0,,,,,,0.348092031,2.0,43.2,655111.11,9/28/18,5896000.0,
7218,S7219,GA Glynn 03-01888,GA Glynn 5700 Altama Ave,46.0,,,552100.0,4792600.0,,0.256179697,2.0,49.84,556143.67,5/4/07,5884000.0,
7219,S7220,GA Cobb 17-0434-0-018-0,GA Cobb 950 Hudson Rd,36.0,,5.25,1852350.0,4536950.0,2013.0,0.31231578,3.0,70.86,963955.39,9/25/14,5826050.0,Cushman & Wakefield
7220,S7221,GA DeKalb 18-0020-02-002,GA DeKalb 490 Stone Mountain Lithonia Rd,35.0,,12.42,,,,0.256811611,2.0,36.64,409895.12,9/27/96,5800016.0,
7221,S7222,GA DeKalb 18-0280-02-001,GA DeKalb 4725 Buford Hwy,55.0,,8.95,2540600.0,4512700.0,2004.0,0.37373265299999997,2.0,46.92,763797.95,10/8/04,5740018.0,Cushman & Wakefield
7222,S7223,GA Clayton 13-150B-00A-002,GA Clayton 363 Upper Riverdale Rd,47.0,,9.95,405000.0,3000000.0,1999.0,0.240228995,2.0,40.3,421748.71,1/3/01,5740000.0,
7223,S7224,GA Fulton 17-0152-0006-026,GA Fulton 743 Holmes St,71.0,4.8,4.8,1060000.0,1634000.0,2011.0,0.491183879,2.0,50.44,1079129.84,7/9/12,5665000.0,Greystone Brown Real Estate Advisors
7224,S7225,GA Fulton 17-0091-0000-113,GA Fulton 201 Northwood Dr,53.0,,,158560.0,882920.0,2005.0,0.448913365,2.0,38.42,751329.79,7/3/06,5650000.0,Cushman & Wakefield
7225,S7226,GA DeKalb S7226,GA DeKalb 3547 Buford Hwy,51.0,,,,,,0.419372294,2.0,36.58,668226.79,6/7/13,5613105.0,Marcus & Millichap
7226,S7227,GA Fulton 09F-1102-0055-003-8,GA Fulton 7000 Goodson Rd,46.0,,,1656000.0,2650000.0,2017.0,0.002231405,1.0,1443.67,140325.0,8/9/18,5613000.0,Colliers International South Florida
7227,S7228,GA DeKalb 18-097-01-001,GA DeKalb 3890 Ponce De Leon Ave,52.0,,8.03,1764100.0,2412000.0,2013.0,0.21439308899999998,2.0,44.01,410970.37,12/23/14,5548100.0,Cushman & Wakefield
7228,S7229,GA DeKalb 18-284-01-004,GA DeKalb 3343 Chamblee Tucker Rd,55.0,,,2419500.0,3590000.0,2013.0,0.331170715,2.0,37.65,543102.6,11/25/14,5500000.0,Greystone Brown Real Estate Advisors
7229,S7230,GA DeKalb 15-140-03-017,GA DeKalb 2522 Flat Shoals Rd,52.0,,,,,,0.332610364,2.0,28.33,410447.76,3/2/17,5500000.0,
7230,S7231,GA Gwinnett R7292-125,GA Gwinnett 1475 Peachtree Industrial Blvd,,,,1315700.0,2100000.0,2013.0,0.09486298,1.0,54.8,226446.28,3/13/14,5480000.0,
7231,S7232,GA Thomas 055-TH-105,GA Thomas 510 Old Albany Rd,49.0,,,238600.0,4371101.0,2015.0,0.38359728299999996,2.0,27.47,458927.07,10/13/16,5475000.0,
7232,S7233,GA Glynn 03-13586,GA Glynn 820 Scranton Rd,34.0,,6.7,0.0,3000000.0,2014.0,0.260912235,2.0,35.98,408871.45,8/17/15,5470700.0,CBRE
7233,S7234,GA Cobb 17-0666-038,GA Cobb 1898 Spring Rd,44.0,,10.93,,,,0.316294256,2.0,43.88,604555.56,4/28/97,5441000.0,
7234,S7235,GA Glynn 03-13586,GA Glynn 820 Scranton Rd,34.0,,8.61,325000.0,4925000.0,2005.0,0.260912235,2.0,35.51,403587.44,12/17/08,5400000.0,Marcus & Millichap Inc
7235,S7236,GA Fulton 17-0152-0006-026,GA Fulton 743 Holmes St,71.0,,,1060000.0,2650080.0,2010.0,0.491183879,2.0,48.08,1028649.8,9/6/11,5400000.0,
7236,S7237,GA Fulton 14-0190-0005-106-1,GA Fulton 3072 Washington Rd,54.0,,,,,,0.396599221,2.0,53.89,931034.48,12/26/18,5400000.0,Greystone Brown Real Estate Advisors
7237,S7238,GA Fulton 14-0224-LL-055,GA Fulton 2700 Camp Creek Pky,48.0,,7.0,1677400.0,5550600.0,2017.0,0.35660623799999996,2.0,41.73,648259.3,1/17/18,5400000.0,
7238,S7239,GA Houston S7239,GA Houston 320 Carl Vinson Pky,21.0,,,,,,0.42064285700000004,2.0,21.38,391724.31,2/7/18,5387071.0,LIHTC Advisors
7239,S7240,GA Fulton 17-0091-0000-113,GA Fulton 201 Northwood Dr,53.0,,,901000.0,44800000.0,2004.0,0.448913365,2.0,36.04,704787.23,7/6/04,5300000.0,
7240,S7241,GA Fulton 17-0091-0000-114,GA Fulton 201 Northwood Dr,53.0,,,195200.0,2191120.0,1998.0,0.448913365,2.0,35.75,699120.08,10/15/99,5257383.0,
7241,S7242,GA Glynn 03-01888,GA Glynn 5700 Altama Ave,46.0,,4.44,552100.0,3944400.0,2016.0,0.256179697,2.0,44.47,496219.28,6/13/17,5250000.0,Marcus & Millichap
7242,S7243,GA Chatham 2-0647-03-005,GA Chatham 125 Tibet Ave,41.0,8.0,,0.0,5702500.0,2009.0,0.420477502,2.0,31.39,575000.0,9/22/11,5175000.0,CBRE
7243,S7244,GA DeKalb 18-0185-04-002,GA DeKalb 1839 Fellowship Rd,52.0,,8.6,919500.0,3401700.0,2002.0,0.257673339,2.0,36.59,410685.81,4/7/03,5150000.0,
7244,S7245,GA Fulton 17-0074-LL-049-3,GA Fulton 6980 Roswell Rd,51.0,,,,,,0.454000512,3.0,29.92,591614.01,10/19/95,5150000.0,
7245,S7246,GA Bibb M074-0051,GA Bibb 3867 Log Cabin Dr,49.0,,,300000.0,2954781.0,2016.0,0.133594395,3.0,41.2,239757.91,5/9/17,5150000.0,Marcus & Millichap
7246,S7247,GA Houston 770106000,GA Houston 725 State Hwy 96,18.0,,,419000.0,4283900.0,2011.0,0.252230138,2.0,56.4,619684.08,6/24/13,5100000.0,Coastal Apartment Advisors
7247,S7248,GA Gwinnett 6-242-061,GA Gwinnett 275 Summer Pl,47.0,,,779025.0,3668345.0,2003.0,0.249553312,2.0,78.53,853627.92,8/19/03,5100000.0,
7248,S7249,GA Fulton 17-0152-LL-018-3,GA Fulton 1760 Northside Dr,33.0,,10.62,,,,0.555924236,3.0,60.4,1462575.28,3/29/95,5100000.0,Brown Realty Advisors
7249,S7250,GA Cherokee 014N16-00000-047-00A-0000,GA Cherokee 800 Hickory Knoll Dr,25.0,,,196000.0,1320000.0,2011.0,0.238693756,2.0,35.04,364285.71,10/17/12,5100000.0,
7250,S7251,GA DeKalb 18-0045-01-001,GA DeKalb 600 Northern Ave,49.0,,,0.0,731440.0,2007.0,0.324052599,3.0,33.77,476635.51,1/31/08,5100000.0,
7251,S7252,GA DeKalb S7252,GA DeKalb 5421 Covington Hwy,35.0,,,,,,0.14737240599999998,1.0,60.35,387404.58,7/31/15,5075000.0,Cushman & Wakefield
7252,S7253,GA DeKalb S7253,GA DeKalb 3649 Buford Hwy,49.0,,,,,,0.923588711,2.0,28.98,1165797.45,6/7/13,5036245.0,Marcus & Millichap
7253,S7254,GA Fulton 14-0067-0005-083,GA Fulton 54 Mount Zion Rd,50.0,,7.0,656200.0,2962300.0,2003.0,0.424401421,2.0,19.66,363445.68,2/27/04,5025000.0,Greystone Brown Real Estate Advisors
7254,S7255,GA DeKalb 15-0220-04-004,GA DeKalb 3737 Redan Rd,31.0,,,1771300.0,4803800.0,2005.0,0.147534487,1.0,49.75,319693.09,4/28/06,5000000.0,
7255,S7256,GA Fulton 13-0062-0002-043,GA Fulton 2727 Godby Rd,49.0,9.81,,303600.0,2677000.0,2005.0,0.365348216,2.0,30.3,482160.08,9/18/06,5000000.0,Cushman & Wakefield
7256,S7257,GA Fulton 17-0090-0001-060,GA Fulton 64 Northwood Dr,50.0,,,789000.0,4751600.0,2004.0,0.397680222,2.0,43.27,749625.19,9/9/04,5000000.0,
7257,S7258,GA Cobb 18-0590-0-002-0,GA Cobb 490 Six Flags Dr,47.0,,,948520.0,5049500.0,2008.0,0.266709795,2.0,34.34,398993.56,9/1/09,4955500.0,
7258,S7259,GA Richmond S7259,GA Richmond 2119 Lumpkin Rd,51.0,,,,,,0.382027344,2.0,41.17,685041.39,12/19/17,4932298.0,Cushman & Wakefield
7259,S7260,GA DeKalb 18-202-01-059,GA DeKalb 3540 Buford Hwy,52.0,,8.0,3407400.0,6960100.0,2009.0,0.47852166399999996,2.0,21.68,451834.86,5/17/10,4925000.0,Marcus & Millichap
7260,S7261,GA Clarke S7261,GA Clarke 425 Riverbend Pky,30.0,,,,,,0.165988658,2.0,24.41,176511.18,5/28/15,4924662.0,Institutional Property Advisors
7261,S7262,GA Henry S7262,GA Henry 5220 Henry Blvd,30.0,,,,,,0.254101362,2.0,34.61,383111.81,8/7/13,4900000.0,Cushman & Wakefield
7262,S7263,GA Cobb S7263,GA Cobb 595 Riverside Pky,45.0,,,,,,0.301350506,2.0,31.38,411888.7,10/2/13,4885000.0,Cushman & Wakefield
7263,S7264,GA Clayton 13-0150B-00A-002,GA Clayton 363 Upper Riverdale Rd,47.0,,,877500.0,2167000.0,2014.0,0.240228995,2.0,34.05,356355.62,9/17/15,4850000.0,Greystone Brown Real Estate Advisors
7264,S7265,GA Cobb 18-0590-0-002-0,GA Cobb 490 Six Flags Dr,47.0,,,,,2008.0,0.266709795,2.0,33.61,390499.19,12/27/07,4850000.0,
7265,S7266,GA Richmond S7266,GA Richmond 526 Richmond Hill Rd,48.0,,,,,,0.370692841,2.0,40.7,657258.12,12/19/17,4817702.0,Cushman & Wakefield
7266,S7267,GA Gwinnett 6-181-134,GA Gwinnett 3402 Water Vistas Pky,35.0,,,900626.0,2788000.0,2010.0,0.36738548600000004,3.0,20.27,324460.92,4/5/11,4815000.0,
7267,S7268,GA Gwinnett R5146E-015,GA Gwinnett 255 Honeysuckle Cir,21.0,,,,,,0.45845467700000003,3.0,21.56,430605.28,10/7/15,4809861.0,
7268,S7269,GA Cherokee 015N06-00000-070-000-0000,GA Cherokee 450 Waldan Cir,32.0,,6.5,186200.0,1122760.0,2011.0,0.230055659,2.0,39.1,391836.73,10/25/12,4800000.0,Transwestern
7269,S7270,GA Cherokee S7270,GA Cherokee 107 Skyridge Dr,32.0,,,,,,0.201167929,1.0,68.47,600000.0,11/7/13,4800000.0,Newmark Knight Frank
7270,S7271,GA DeKalb 15-0218-01-002,GA DeKalb 3850 Memorial Dr,48.0,,,530600.0,2915800.0,2000.0,0.793348255,2.0,34.72,1200000.0,8/23/01,4800000.0,
7271,S7272,GA DeKalb 15-220-04-004,GA DeKalb 3737 Redan Rd,31.0,,,980060.0,2400000.0,2014.0,0.147534487,1.0,47.46,304987.21,6/11/15,4770000.0,"R. James Properties, Inc."
7272,S7273,GA Hall 01-0084-07-001,GA Hall 1750 Norton Dr,41.0,,9.0,649750.0,3356856.0,2007.0,0.249505545,2.0,42.02,456730.77,1/30/08,4750000.0,
7273,S7274,GA Douglas 4015-00-1-0-001,GA Douglas 6804 Parkway Cir,33.0,,,257500.0,1328511.0,2014.0,0.148962726,1.0,59.44,385714.29,10/28/15,4725000.0,Newmark Knight Frank
7274,S7275,GA Cobb 17-0486-006,GA Cobb 1119 Medlin St,53.0,,9.96,721354.0,2693726.0,2001.0,0.329680535,2.0,44.13,633764.83,3/27/02,4700000.0,
7275,S7276,GA Clayton 13-0117C-00A-001,GA Clayton 296 Roy Huie Rd,41.0,,,795000.0,3391000.0,2012.0,0.259996816,2.0,32.35,366430.26,11/5/13,4650000.0,
7276,S7277,GA Houston S7277,GA Houston 2241 Moody Rd,46.0,,,,,,0.227120734,2.0,41.88,414333.03,12/17/15,4628100.0,
7277,S7278,GA Clarke 072D1-A-099,GA Clarke 205 Westchester Dr,49.0,,,1.0,1.0,2014.0,0.600872956,3.0,22.58,590909.09,2/27/15,4550000.0,CBRE
7278,S7279,GA Cobb 17-0434-141,GA Cobb 950 Hudson Rd,36.0,,,1665770.0,4889709.0,2005.0,0.31231578,3.0,55.31,752528.67,11/17/05,4548208.0,
7279,S7280,GA Cobb S7280,GA Cobb 2870 Personality Pky,50.0,,,,,,0.280381973,2.0,29.33,358241.11,5/31/13,4531750.0,Marcus & Millichap
7280,S7281,GA Dougherty 00367-00001-01A,GA Dougherty 4000 Gillionville Rd,38.0,,9.0,122300.0,3774460.0,2015.0,0.330503925,2.0,25.56,367947.67,7/11/16,4500000.0,"Coldwell Banker/Walden & Kirkland, Inc."
7281,S7282,GA Chatham 2-0061-06-001,GA Chatham 1901 Skidaway Rd,,,,,,,0.386258955,2.0,45.71,769046.72,9/1/17,4500000.0,
7282,S7283,GA Richmond 1400266000,GA Richmond 500 Caldwell Dr,33.0,9.0,8.0,187800.0,4080000.0,2010.0,0.254894375,2.0,32.37,359424.92,4/28/11,4500000.0,Greystone Brown Real Estate Advisors
7283,S7284,GA DeKalb 15-206-03-083,GA DeKalb 1800 Memorial Dr,57.0,,,,,,0.454814006,2.0,42.86,849050.94,4/12/18,4499970.0,
7284,S7285,GA Douglas S7285,GA Douglas 6804 Parkway Cir,33.0,,,,,,0.148962726,1.0,56.59,367181.63,10/5/06,4497975.0,
7285,S7286,GA DeKalb S7286,GA DeKalb 6170 Hillandale Dr,24.0,,,,,,0.138491565,2.0,32.21,194300.0,5/12/15,4422268.0,Cushman & Wakefield
7286,S7287,GA Fulton 14-0190-0000-010,GA Fulton 3251 Washington Rd,50.0,,,345800.0,5184800.0,2003.0,0.552797904,2.0,23.09,556055.54,9/10/03,4415081.0,
7287,S7288,GA Lowndes 0109D-037,GA Lowndes 480 Murray Rd,23.0,,,1223856.0,4159267.0,2015.0,0.782007685,2.0,23.09,786630.48,9/22/16,4412997.0,
7288,S7289,GA DeKalb S7289,GA DeKalb 3524 Buford Hwy,47.0,,,,,,0.45541409200000005,2.0,29.94,593994.59,6/7/13,4395560.0,Marcus & Millichap
7289,S7290,GA DeKalb 15-0229-01-010,GA DeKalb 1055 Holcombe Rd,49.0,,9.0,935100.0,2835700.0,1999.0,0.38864430299999997,2.0,24.58,416068.87,5/18/01,4350000.0,Apartment Group
7290,S7291,GA Clayton 13-070A-00C-002,GA Clayton 2001 Godby Rd,48.0,,8.27,252000.0,3450000.0,2001.0,0.43076394,2.0,28.65,537623.6,4/28/02,4306365.0,
7291,S7292,GA Cobb 17-0655-001,GA Cobb 1295 Franklin Dr,38.0,,9.75,361220.0,1360000.0,1997.0,0.22119635899999998,3.0,41.2,397008.59,4/22/98,4300000.0,"Wiley Real Estate Group, The"
7292,S7293,GA Fulton 13-0062-0002-043,GA Fulton 2727 Godby Rd,49.0,,,1749900.0,2519900.0,2014.0,0.365348216,2.0,25.96,413211.19,5/29/15,4285000.0,
7293,S7294,GA Fulton 14-0224-LL-055,GA Fulton 2700 Camp Creek Pky,48.0,,,800000.0,1365000.0,2016.0,0.35660623799999996,2.0,32.58,506122.45,8/30/17,4216000.0,
7294,S7295,GA Fulton 14-0067-0005-084,GA Fulton 54 Mount Zion Rd,50.0,,,,,,0.424401421,2.0,16.43,303775.5,5/23/17,4200000.0,
7295,S7296,GA Cobb S7296,GA Cobb 360 Six Flags Dr,48.0,,,,,,0.284051186,2.0,29.09,359897.17,10/2/13,4200000.0,Cushman & Wakefield
7296,S7297,GA Richmond 70020010,GA Richmond 950 Stevens Crk,41.0,,,,,,0.303030303,2.0,31.7,418500.0,6/30/06,4185000.0,
7297,S7298,GA Fulton 9F-1102-0055-003,GA Fulton 7000 Goodson Rd,46.0,,,880700.0,1737400.0,2003.0,0.002231405,1.0,1069.96,104000.0,9/4/03,4160000.0,
7298,S7299,GA Cobb 18-0510-0-002-0,GA Cobb 360 Six Flags Dr,48.0,,,,,,0.284051186,2.0,28.54,353086.55,7/6/10,4120520.0,
7299,S7300,GA Cobb 18-0510-0-002-0,GA Cobb 360 Six Flags Dr,48.0,,,888300.0,5041400.0,2009.0,0.284051186,2.0,28.54,353086.55,7/6/10,4120520.0,
7300,S7301,GA Cobb 17-0434-0-018-0,GA Cobb 950 Hudson Rd,36.0,,6.0,500192.0,1520000.0,2011.0,0.31231578,3.0,49.86,678369.93,3/22/13,4100000.0,Cushman & Wakefield
7301,S7302,GA Fulton 14-0194-0010-040,GA Fulton 2420 Heaton Rd,48.0,,12.14,166200.0,1009280.0,1998.0,0.41267488399999996,2.0,23.91,429769.39,3/31/99,4100000.0,
7302,S7303,GA Bibb L081-0142,GA Bibb 159 Steven Dr,22.0,,8.95,350000.0,3238430.0,2014.0,0.23786542300000002,2.0,22.91,237426.65,8/28/15,4050000.0,Cushman & Wakefield
7303,S7304,GA DeKalb 15-220-04-004,GA DeKalb 3737 Redan Rd,31.0,,,2131500.0,4946100.0,2009.0,0.147534487,1.0,39.8,255754.48,8/3/10,4000000.0,
7304,S7305,GA Cobb 18-0590-005,GA Cobb 595 Riverside Pky,45.0,,9.08,919550.0,1610553.0,2003.0,0.301350506,2.0,25.69,337268.13,6/11/03,4000000.0,
7305,S7306,GA Lowndes 0081A-003,GA Lowndes 1415 Saint Augustine Rd,30.0,,6.1,404850.0,3807558.0,2014.0,0.11234311300000001,3.0,30.28,148203.04,5/29/15,4000000.0,
7306,S7307,GA Cobb 18-0510-002,GA Cobb 360 Six Flags Dr,48.0,9.0,,1025170.0,5086870.0,2004.0,0.284051186,2.0,27.45,339674.38,1/18/06,3964000.0,Cushman & Wakefield
7307,S7308,GA DeKalb 15-220-02-063,GA DeKalb 3975 Covington Hwy,57.0,,11.1,,,,0.71593804,2.0,32.2,1004081.63,10/31/97,3936000.0,First Guarantee Realty
7308,S7309,GA Gwinnett R7043-010,GA Gwinnett 5355 Sugarloaf Pky,26.0,,,2313400.0,6473600.0,2012.0,0.253021503,3.0,27.48,302854.94,12/17/13,3925000.0,
7309,S7310,GA Bibb S7310,GA Bibb 3300 Ingle Pl,37.0,,,,,,0.257770125,2.0,28.65,321677.71,12/9/11,3911601.0,
7310,S7311,GA DeKalb 18-091-01-037,GA DeKalb 4969 Central Dr,41.0,8.81,,1372100.0,3240000.0,2014.0,0.348092031,2.0,28.58,433333.33,5/4/15,3900000.0,Greystone Brown Real Estate Advisors
7311,S7312,GA Chatham 2-0647-03-005,GA Chatham 125 Tibet Ave,41.0,,,0.0,5756100.0,2013.0,0.420477502,2.0,23.11,423311.11,8/26/14,3809800.0,
7312,S7313,GA Bibb M044-0151,GA Bibb 3901 Northside Dr,46.0,,10.0,,,2010.0,0.354834751,3.0,27.38,423162.58,5/7/13,3800000.0,NAI Brannen Goddard
7313,S7314,GA DeKalb 15-0229-01-010,GA DeKalb 1055 Holcombe Rd,49.0,,,0.0,1830040.0,2006.0,0.38864430299999997,2.0,21.31,360736.49,9/20/07,3771500.0,
7314,S7315,GA DeKalb 18-310-04-013,GA DeKalb 5260 Buford Hwy,46.0,,,2252400.0,4080000.0,2013.0,0.28638289,2.0,32.0,399139.78,8/28/14,3712000.0,Cushman & Wakefield
7315,S7316,GA Cobb 18-0590-0-002-0,GA Cobb 490 Six Flags Dr,47.0,,,1249860.0,3662500.0,2015.0,0.266709795,2.0,25.71,298711.76,10/15/15,3710000.0,McWhirter Realty Partners LLC
7316,S7317,GA Hall 08-0026-00-015,GA Hall 2745 Campus Pointe Cir,16.0,,10.0,,,,0.22946281,3.0,36.32,363000.0,1/17/13,3630000.0,Cushman & Wakefield
7317,S7318,GA Whitfield S7318,GA Whitfield 1912 Heathcliff Dr,47.0,,,,,,0.308761929,2.0,22.52,302944.97,3/28/14,3611104.0,The Wiley Real Estate Group
7318,S7319,GA DeKalb 18-020-02-002,GA DeKalb 490 Stone Mountain Lithonia Rd,35.0,,,0.0,2640000.0,2010.0,0.256811611,2.0,22.74,254416.96,10/7/11,3600000.0,Brown Realty Advisors
7319,S7320,GA Whitfield 12-197-05-001,GA Whitfield 1809 Shadow Ln,47.0,,,328755.0,2700000.0,2013.0,0.369696061,3.0,22.01,354435.64,9/25/14,3579800.0,Greystone Brown Real Estate Advisors
7320,S7321,GA Effingham S7321,GA Effingham 1755 Hodgeville Rd,20.0,,,,,,0.053284751,1.0,42.5,98646.03,8/16/18,3570000.0,
7321,S7322,GA Muscogee 111-001-013,GA Muscogee 5780 Milgen Rd,35.0,,7.5,719250.0,4452900.0,2014.0,0.172156802,1.0,45.54,341514.86,7/18/16,3562000.0,Cushman & Wakefield
7322,S7323,GA Gwinnett S7323,GA Gwinnett 100 Woodcliff Dr,34.0,,,,,,0.22921198199999998,1.0,38.9,388402.63,11/7/13,3550000.0,Newmark Knight Frank
7323,S7324,GA DeKalb 18-185-04-002,GA DeKalb 1839 Fellowship Rd,52.0,,10.0,,,,0.257673339,2.0,24.87,279106.86,6/20/97,3500000.0,Draluck Realty Co.
7324,S7325,GA Bibb M084-0008,GA Bibb 3601 Mercer University Dr,40.0,,5.0,393000.0,1507400.0,2018.0,0.083712711,2.0,29.0,105740.18,1/29/19,3500000.0,
7325,S7326,GA Fulton 14-0100-0002-008,GA Fulton 827 Fredell Cir,49.0,,9.75,382500.0,1120300.0,1999.0,0.248587138,2.0,31.69,343137.25,2/7/01,3500000.0,
7326,S7327,GA Cobb 17-0134-0-007-0,GA Cobb 1788 Austell Rd,48.0,,,148192.0,148192.0,2010.0,0.399601485,3.0,17.63,306856.04,8/31/11,3500000.0,Newmark Knight Frank
7327,S7328,GA Clayton S7328,GA Clayton 6655 Mt Zion Blvd,24.0,,,,,,0.119923797,2.0,24.94,130295.45,5/12/15,3491918.0,Cushman & Wakefield
7328,S7329,"GA Fulton 14-0241-LL-127,128",GA Fulton 901 Bolton Rd,49.0,,,,,,0.306264348,2.0,26.5,353547.43,12/11/97,3443552.0,
7329,S7330,GA Hall 01-0084-07-001,GA Hall 1750 Norton Dr,41.0,,,0.0,2878710.0,2011.0,0.249505545,2.0,29.64,322115.38,5/1/13,3350000.0,
7330,S7331,GA DeKalb 18-097-01-001,GA DeKalb 3890 Ponce De Leon Ave,52.0,,,1764100.0,2680000.0,2012.0,0.21439308899999998,2.0,26.57,248148.15,12/6/13,3350000.0,Cushman & Wakefield
7331,S7332,GA Clarke 181A4-A-002,GA Clarke 2085 Milledge Ave,65.0,,,584820.0,4227811.0,2012.0,0.38395704,2.0,29.19,488128.65,5/29/13,3338800.0,
7332,S7333,GA Houston S7333,GA Houston 200 Olympia Dr,33.0,,,,,,0.17476104899999997,2.0,26.78,203855.64,12/20/13,3304500.0,Transwestern
7333,S7334,GA DeKalb 15-220-02-063,GA DeKalb 3975 Covington Hwy,57.0,,,,,,0.71593804,2.0,26.99,841836.73,11/10/16,3300000.0,Greystone Brown Real Estate Advisors
7334,S7335,GA Clayton 13-070A-00C-002,GA Clayton 2001 Godby Rd,48.0,,,218400.0,1600200.0,2008.0,0.43076394,2.0,21.96,411985.02,12/19/08,3300000.0,The Victory Group
7335,S7336,GA Bibb N052-0122,GA Bibb 3300 Ingle Pl,37.0,,,224000.0,1972847.0,2010.0,0.257770125,2.0,24.16,271266.45,12/6/11,3298600.0,
7336,S7337,GA Muscogee 049-005-003,GA Muscogee 2983 Buena Vista Rd,69.0,,7.0,780600.0,1729198.0,2018.0,0.182937328,2.0,31.86,253906.25,2/12/19,3250000.0,
7337,S7338,GA DeKalb 15-184B-01-001,GA DeKalb 1609 Welika Dr,50.0,,,9700.0,52500.0,2006.0,0.073586392,2.0,72.72,233100.23,7/17/06,3200000.0,
7338,S7339,GA Houston 0W041G001000,GA Houston 505 Northside Dr,50.0,,,458700.0,2569400.0,2018.0,0.1699707,1.0,23.07,170844.69,12/24/18,3135000.0,"Bob Lewis & Associates, Inc."
7339,S7340,GA Clayton 13-106A-00B-001,GA Clayton 875 Garden Walk Blvd,34.0,,9.45,0.0,1517760.0,2011.0,0.199290104,2.0,27.47,238461.54,7/26/12,3100000.0,Cushman & Wakefield
7340,S7341,GA Cobb 18-0591-0-003-0,GA Cobb 325 Six Flags Dr,44.0,,8.0,999440.0,3594000.0,2012.0,0.24633059100000002,2.0,25.1,269331.02,11/19/13,3100000.0,Bull Realty Inc.
7341,S7342,GA Hall 01-00084-07-001,GA Hall 1750 Norton Dr,41.0,,,937500.0,2255540.0,2013.0,0.249505545,2.0,26.94,292788.46,7/31/14,3045000.0,The Simpson Company
7342,S7343,GA Lowndes 0109D-037,GA Lowndes 480 Murray Rd,23.0,,,,,,0.782007685,2.0,15.77,537076.65,12/31/15,3013000.0,
7343,S7344,GA Walton LG10000000052A00,GA Walton 639 Lee Byrd Rd,55.0,,,2109450.0,2109450.0,2005.0,5.73e-07,1.0,3000000.0,74828.83,5/5/06,3000000.0,
7344,S7345,GA Cobb 17-0199-004,GA Cobb 2870 Personality Pky,50.0,,,,,,0.280381973,2.0,19.42,237154.15,7/26/96,3000000.0,ERA - North Point Properties
7345,S7346,GA Houston 0W016E032000,GA Houston 120 Ignico Dr,56.0,,,207500.0,1262700.0,2015.0,0.543496299,2.0,15.16,359000.84,2/2/16,2979707.0,
7346,S7347,GA Fulton 14-0224-0000-055,GA Fulton 2700 Camp Creek Pky,48.0,,11.96,602500.0,3622200.0,2001.0,0.35660623799999996,2.0,22.8,354141.66,4/10/02,2950000.0,
7347,S7348,GA Clayton 13-0210D-00B-006,GA Clayton 8050 Tara Blvd,47.0,,,617500.0,1491000.0,2014.0,0.185100829,2.0,28.81,232283.46,10/23/15,2950000.0,Newmark Knight Frank
7348,S7349,GA Fulton 13-0036-LL-130-7,GA Fulton 2601 Roosevelt Hwy,47.0,,,1770000.0,2340000.0,2017.0,0.346315342,2.0,22.62,341217.8,6/11/18,2914000.0,
