,SCAPN,SCSitus_NumNam,PropID,Star_rating,City,State,Zip,County,For_sale_price,For_sale_status,Land_area,Num_units,Cap_rate,Vacancy_%,Avg_unit_sqft,Avg_Concession_%,Parking_per_unit,Days_on_mkt,Amenities,Year_built,Year_reno,Last_sale_date,Last_sale_price,Transit_dist_mile,Transit_walk_time_min,Const_material,Num_studio,Studio_rent_sqft,Studio_avg_sqft,Studio_concession_%,Studio_vacancy_%,Num_1_bed,1_bed_rent_sqft,1_bed_avg_sqft,1_bed_concession_%,1_bed_vacancy_%,Num_2_bed,2_bed_rent_sqft,2_bed_avg_sqft,2_bed_concession_%,2_bed_vacancy_%,Num_3_bed,3_bed_rent_sqft,3_bed_avg_sqft,3_bed_concession_%,3_bed_vacancy_%,Num_4_bed,4_bed_rent_sqft,4_bed_avg_sqft,4_bed_concession_%,4_bed_vacancy_%,2010_Avg_age,2019_Avg_age,2019_Pop_25_39,2024_Avg_age,2024_Pop_25_39
47,TX Harris 0332360200001,TX Harris5902 Ardmore St,P10616,2,Houston,TX,770211061,Harris,,N,2.22,100,,20.0,886.0,1.0,,,,1956.0,,,,10.39,,,,,,,,60.0,0.82,754.0,1.0,20.0,40.0,0.73,1084.0,1.0,20.0,,,,,,,,,,,38.0,36.6,4144.0,37.3,3568.0
48,TX Tarrant 05488478,TX Tarrant2100 Ascension Blvd,P10617,3,Arlington,TX,76006    ,Tarrant,,N,2.25,107,,0.93,914.0,3.7,2.336,,"24 Hour Access, Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Pool, Property Manager on Site, Security System, Gated, Video Patrol, Breakfast/Coffee Concierge, Grill, Package Service, Pet Play Area, Planned Social Activities, Recycling, Trash Pickup - Curbside, Trash Pickup - Door to Door, Wi-Fi",1984.0,,,,12.1,,,,,,,,40.0,1.51,636.0,0.3,0.0,67.0,1.28,1080.0,5.1,1.5,,,,,,,,,,,33.7,34.1,5886.0,35.5,5119.0
49,TX Ellis 216257,TX Ellis102 Aster Ln,P10618,3,Ennis,TX,751191515,Ellis,,N,,100,,4.0,,0.0,,,,1998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4,30.9,442.0,32.5,457.0
50,TX Hidalgo K2100-00-00C-0002-01,TX Hidalgo211 Audry St,P10619,3,Pharr,TX,785773058,Hidalgo,,N,2.27,100,,,963.0,0.3,,,"Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Gated, Grill",2011.0,,,,4.73,,,,,,,,28.0,0.78,750.0,0.3,0.0,44.0,0.73,980.0,0.3,0.0,28.0,0.7,1150.0,0.3,0.0,,,,,,33.0,33.6,3817.0,34.7,4298.0
51,TX Harris 1189270010001,TX Harris2525 Augusta Dr,P10620,3,Houston,TX,77057,Harris,,N,3.0729,102,,17.65,698.0,1.0,1.608,,"Courtyard, Fitness Center, Pool, Spa, Gated, Breakfast/Coffee Concierge, Furnished Units Available, Trash Pickup - Door to Door, Storage Space, Confere Rooms, Elevator, Sundeck",1997.0,,,,20.01,,Masonry,,,,,,102.0,1.65,698.0,1.0,17.7,,,,,,,,,,,,,,,,36.5,36.8,9707.0,38.1,7828.0
52,TX Matagorda 10609,TX Matagorda800 Avenue F,P10621,3,Bay City,TX,774143678,Matagorda,,N,10.657,100,,23.0,814.0,0.0,,,,1980.0,,,,,,,,,,,,40.0,,680.0,,22.5,40.0,,860.0,,22.5,20.0,,990.0,,25.0,,,,,,37.2,36.9,929.0,37.8,936.0
53,TX Matagorda 12530,TX Matagorda5001 Avenue F,P10622,3,Bay City,TX,774148488,Matagorda,3424000.0,Y,5.0,107,,33.64,747.0,0.0,,436.0,"24 Hour Access, Clubhouse, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Grill, Maintenance on site",1975.0,,04/18/13,,,,Wood Frame,,,,,,50.0,1.19,530.0,0.0,34.0,50.0,0.95,840.0,0.0,34.0,7.0,0.63,1644.0,0.0,28.6,,,,,,33.5,34.4,1483.0,35.8,1437.0
54,TX Brazoria 8107-0006-000,TX Brazoria905 Avenue J,P10623,3,Freeport,TX,775414001,Brazoria,,N,10.9,100,,3.0,1129.0,0.5,,,"Clubhouse, Playground, Pool",1999.0,,,,,,,,,,,,,,,,,17.0,0.83,970.0,0.8,5.9,83.0,0.77,1161.0,0.5,2.4,,,,,,30.3,31.4,1504.0,33.0,1572.0
55,TX Tarrant 06269753,TX Tarrant3001 Avenue K,P10624,3,Grand Prairie,TX,75050    ,Tarrant,,N,4.6597,100,,10.0,946.0,2.8,1.17,,"Property Manager on Site, Spa",1980.0,,10/03/17,"10,000,000",11.41,,Wood Frame,,,,,,50.0,1.28,720.0,3.0,10.0,50.0,1.03,1171.0,2.3,10.0,,,,,,,,,,,35.6,36.8,1920.0,38.3,1827.0
56,TX Harris 0340960890001,TX Harris1600 Avenue M,P10625,2,South Houston,TX,775875248,Harris,,N,2.75,107,,13.08,781.0,1.0,0.28,,,1969.0,,06/20/13,,6.63,,Masonry,,,,,,52.0,1.15,659.0,1.0,13.5,49.0,1.17,853.0,1.0,12.2,6.0,1.01,1243.0,1.0,16.7,,,,,,29.0,30.8,5312.0,32.5,5270.0
57,TX Lubbock R68904,TX Lubbock1612 Avenue Y,P10626,2,Lubbock,TX,79401    ,Lubbock,,N,1.0445,101,,9.9,465.0,0.9,0.8909999999999999,,"24 Hour Access, Laundry Facilities, Property Manager on Site, Furnished Units Available, Grocery Service",1967.0,,01/23/18,"4,400,000",12.14,,Masonry,45.0,1.55,275.0,0.8,8.9,49.0,0.96,550.0,0.8,8.2,7.0,0.64,1086.0,1.0,28.6,,,,,,,,,,,25.4,26.6,6565.0,28.0,7768.0
58,TX Dallas 00000528760000000,TX Dallas2538 Bahama Dr,P10627,3,Dallas,TX,752112120,Dallas,,N,4.019,102,,1.96,866.0,0.4,0.0,,Pool,1969.0,,,,7.51,,,,,,,,44.0,1.19,705.0,0.3,0.0,46.0,1.05,933.0,0.4,2.2,12.0,1.06,1200.0,0.9,8.3,,,,,,32.7,34.4,4140.0,35.9,4044.0
59,TX Harris 1211550010001,TX Harris1520 Bailey St,P10628,4,Houston,TX,77019,Harris,,N,1.0937,100,,6.0,1020.0,0.7,0.0,,"Clubhouse, Playground",2001.0,,,,0.9,18.0,Wood Frame,,,,,,18.0,0.83,699.0,0.8,5.6,52.0,0.76,961.0,0.6,5.8,30.0,0.76,1314.0,0.8,6.7,,,,,,35.6,36.1,10030.0,37.7,7580.0
60,TX Bexar 07172-000-0050,TX Bexar1838 Basse Rd,P10629,3,San Antonio,TX,782134664,Bexar,,N,4.4319999999999995,107,,9.35,619.0,0.9,0.935,,Laundry Facilities,1980.0,,,,5.03,,Masonry,30.0,1.31,488.0,0.9,10.0,47.0,1.16,580.0,0.9,8.5,30.0,1.06,810.0,0.9,10.0,,,,,,,,,,,34.4,35.5,5595.0,36.5,6034.0
61,TX Harris 1045480000002,TX Harris788 Bateswood Dr,P10630,2,Houston,TX,77079,Harris,,N,,100,,16.0,1006.0,1.0,3.9,,"24 Hour Access, Fitness Center, Laundry Facilities, Playground, Lounge",1973.0,,,,30.03,,Wood Frame,,,,,,60.0,1.02,805.0,1.0,16.7,32.0,0.84,1291.0,1.0,15.6,8.0,0.86,1378.0,1.0,12.5,,,,,,36.8,37.4,3002.0,38.4,3159.0
62,TX Harris 0420050000042,TX Harris8210 Bauman Rd,P10631,2,Houston,TX,770223200,Harris,,N,3.1,100,,3.0,835.0,0.5,1.27,,"Courtyard, Laundry Facilities, Playground, Laundry Service",1968.0,,01/24/06,,0.48,10.0,Wood Frame,,,,,,10.0,1.11,663.0,0.5,0.0,90.0,1.04,854.0,0.5,3.3,,,,,,,,,,,31.9,33.3,4122.0,34.7,4058.0
63,TX Midland R000214-133,TX Midland203 Beal Pky,P10632,4,Midland,TX,79703,Midland,,N,1.7890000000000001,104,,,850.0,0.0,,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground",2019.0,,,,12.03,,,24.0,1.64,563.0,0.0,,20.0,1.46,676.0,0.0,,40.0,2.0,940.0,0.0,,20.0,1.15,1188.0,0.0,,,,,,,32.2,31.7,2552.0,33.2,2362.0
64,TX Dallas 007579000A0110000,TX Dallas801 Beckleymeade Ave,P10633,3,Dallas,TX,75232,Dallas,,N,9.4799,100,,4.0,1159.0,0.6,1.2,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Pool, Property Manager on Site, Grill, Lounge, Maintenance on site, Sundeck",2002.0,,12/20/17,"7,750,000",17.13,,Wood Frame,,,,,,,,,,,65.0,0.98,1106.0,0.4,3.1,35.0,1.31,1256.0,0.7,5.7,,,,,,30.2,31.9,1850.0,33.4,1872.0
65,TX Harris 0934260000025,TX Harris8910 Beechnut St,P10634,2,Houston,TX,770367052,Harris,,N,3.2702,100,,3.0,869.0,0.5,,,Property Manager on Site,1972.0,,06/18/15,,24.55,,,,,,,,,,,,,100.0,0.8,869.0,0.5,3.0,,,,,,,,,,,31.8,33.1,7255.0,34.6,6651.0
66,TX Dallas 001993000C03K0000,TX Dallas5222 Belmont Ave,P10635,4,Dallas,TX,752066900,Dallas,,N,2.436,106,,2.83,966.0,0.1,3.302,,"Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Breakfast/Coffee Concierge, Recycling, Trash Pickup - Door to Door, Wi-Fi, Storage Space, Elevator, Maintenance on site",2012.0,,09/28/12,"19,150,000",5.52,,Wood Frame,,,,,,72.0,1.74,826.0,0.0,1.4,31.0,1.63,1195.0,0.0,3.2,3.0,1.56,1944.0,1.0,33.3,,,,,,33.0,33.3,12208.0,34.8,10121.0
67,TX Tom Green 38-00349-0003-000-00,TX Tom Green4190 Ben Ficklin Rd,P10636,2,San Angelo,TX,769038031,Tom Green,,N,4.08,100,,28.0,695.0,1.0,,,Laundry Facilities,1977.0,,06/24/10,"1,422,000",8.2,,Reinforced Concrete,,,,,,53.0,0.83,570.0,1.0,28.3,46.0,0.76,832.0,1.0,28.3,1.0,0.79,1067.0,1.1,0.0,,,,,,35.6,35.5,405.0,36.0,358.0
68,TX Travis 04080808060000,TX Travis1212 Ben White Blvd,P10637,3,Austin,TX,787047193,Travis,,N,2.736,100,,5.0,379.0,0.7,1.26,,"Business Center, Courtyard, Fitness Center, Laundry Facilities, Gameroom, Planned Social Activities, Wi-Fi, Elevator",1985.0,2008.0,08/23/06,,4.41,,Masonry,100.0,1.14,378.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,34.3,35.3,7824.0,36.6,6634.0
69,TX Harris 0410510010023,TX Harris424 Bender Hollow,P10638,3,Humble,TX,77338,Harris,,N,3.24,102,,7.84,765.0,1.2,1.294,,"Laundry Facilities, Property Manager on Site, Package Service, Storage Space, Maintenance on site, Sundeck",1982.0,,05/18/16,"7,119,000",8.89,,Masonry,,,,,,66.0,1.25,671.0,0.8,7.6,36.0,1.13,938.0,1.6,8.3,,,,,,,,,,,33.0,34.1,1877.0,35.4,1789.0
70,TX Harris 1195690000001,TX Harris1615 Bering Dr,P10639,3,Houston,TX,77057,Harris,,N,2.8117,102,,14.71,778.0,8.3,,,"Clubhouse, Courtyard, Fitness Center, Spa, Gated, Breakfast/Coffee Concierge, Furnished Units Available",1999.0,,,,20.41,,,,,,,,82.0,1.56,714.0,8.4,14.6,20.0,1.68,1040.0,8.3,15.0,,,,,,,,,,,41.9,41.7,5193.0,42.6,4298.0
71,TX Harris 1186220010002,TX Harris1801 Bering Dr,P10640,4,Houston,TX,770573194,Harris,,N,2.9303,100,,6.0,781.0,5.4,1.05,,"Courtyard, Fitness Center, Pool, Spa, Gated, Breakfast/Coffee Concierge, Furnished Units Available, Pet Play Area, Trash Pickup - Door to Door, Confere Rooms, Health Club Discount, Maintenance on site",1996.0,,,,20.27,,Masonry,,,,,,80.0,1.53,717.0,4.4,6.3,20.0,1.47,1040.0,8.4,5.0,,,,,,,,,,,41.3,41.1,5191.0,42.0,4252.0
72,TX Dallas 0081890A000060000,TX Dallas15215 Berry Trail,P10641,3,Dallas,TX,75248,Dallas,,N,14.6767,101,,0.99,826.0,0.3,1.7819999999999998,,"Fitness Center, Spa, Sundeck",1985.0,,,,12.06,,Wood Frame,,,,,,72.0,1.29,722.0,0.3,1.4,29.0,1.17,1086.0,0.3,0.0,,,,,,,,,,,37.7,37.7,5178.0,38.8,4204.0
73,TX El Paso L217-999-0030-0175,TX El Paso9395 Betel Dr,P10642,3,El Paso,TX,799073338,El Paso,,N,7.4658,100,,9.0,1083.0,0.9,,,,2003.0,,,,12.65,,,,,,,,,,,,,34.0,0.71,967.0,0.9,8.8,33.0,0.73,1083.0,0.9,9.1,33.0,0.75,1201.0,0.9,9.1,33.8,34.2,3557.0,35.3,3852.0
74,TX Williamson R300099,TX Williamson104 Bettie Mae Way,P10643,4,Georgetown,TX,78633,Williamson,,N,,102,,,915.0,0.0,,,,2019.0,,,,5.19,,,,,,,,28.0,1.06,705.0,0.0,,56.0,0.95,948.0,0.0,,18.0,0.92,1139.0,0.0,,,,,,,53.0,57.2,358.0,57.7,466.0
75,TX Hidalgo V4150-00-000-000A-00,TX Hidalgo3601 Bicentennial Blvd,P10644,3,McAllen,TX,785013861,Hidalgo,,N,4.18,107,,16.82,1214.0,1.0,0.0,,"24 Hour Access, Controlled Access, Courtyard, Picnic Area, Property Manager on Site, Spa, Gated",1982.0,,03/19/19,"6,300,000",4.92,,,,,,,,44.0,0.63,1072.0,1.0,15.9,42.0,0.67,1304.0,1.0,16.7,21.0,0.72,1332.0,1.0,19.1,,,,,,34.5,35.1,3113.0,36.1,3185.0
76,TX Harris 0640090000024,TX Harris3402 Blalock,P10645,2,Houston,TX,77080,Harris,,N,2.57,104,,2.88,716.0,0.5,0.35600000000000004,,"Business Center, Laundry Facilities, Maintenance on site",1972.0,,07/14/14,,25.05,,Masonry,,,,,,104.0,1.06,716.0,0.5,2.9,,,,,,,,,,,,,,,,31.7,33.6,6376.0,35.1,6303.0
77,TX Bexar 07173-000-0012,TX Bexar4303 Blanco Rd,P10646,2,San Antonio,TX,78212,Bexar,,N,3.843,100,,,865.0,0.2,2.0,,"Playground, Basketball Court",1970.0,,,,4.55,,Masonry,,,,,,34.0,1.12,672.0,0.3,0.0,33.0,1.1,864.0,0.3,0.0,33.0,0.96,1064.0,0.3,0.0,,,,,,34.7,35.6,4768.0,36.7,4970.0
78,TX Tarrant 06557570,TX Tarrant3100 Blessing Ct,P10647,3,Bedford,TX,76021,Tarrant,,N,5.7295,104,,1.92,545.0,0.4,1.173,,,1992.0,,09/11/12,,11.36,,,,,,,,104.0,1.4,545.0,0.4,1.9,,,,,,,,,,,,,,,,37.1,38.1,4022.0,39.3,3707.0
79,TX Harris 0741170010001,TX Harris3216 Blodgett St,P10648,1,Houston,TX,770045442,Harris,,N,1.4161,106,,,427.0,0.0,0.48100000000000004,,,1963.0,,10/11/02,"1,700,000",10.6,,Wood Frame,48.0,,321.0,,,58.0,,515.0,,,,,,,,,,,,,,,,,,35.0,34.5,6192.0,35.2,6023.0
80,TX Travis 04260501050000,TX Travis7100 Bluff Springs Rd,P10649,3,Austin,TX,787444825,Travis,,N,5.31,104,,1.92,999.0,0.4,2.019,,"Clubhouse, Spa",1985.0,,01/30/06,"3,720,000",6.73,,Wood Frame,,,,,,,,,,,104.0,1.13,999.0,0.4,1.9,,,,,,,,,,,29.6,32.4,6091.0,33.8,5603.0
81,TX Dallas 00000639603500000,TX Dallas5821 Bonnie View Rd,P10650,2,Dallas,TX,752414023,Dallas,,N,5.59,100,,7.0,847.0,0.8,1.1,,"Laundry Facilities, Playground",1974.0,,08/03/18,"3,927,940",14.89,,Wood Frame,,,,,,12.0,1.31,570.0,0.8,8.3,33.0,1.12,760.0,0.8,6.1,31.0,1.08,883.0,0.8,6.5,24.0,0.99,1060.0,0.8,8.3,35.0,34.5,2369.0,35.2,2605.0
82,TX Williamson R086598,TX Williamson101 Bowman Dr,P10651,3,Round Rock,TX,786642271,Williamson,,N,5.021,100,,3.0,577.0,0.0,1.55,,"Business Center, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Grill, Laundry Service",1984.0,,08/12/14,,5.19,,Wood Frame,48.0,2.08,408.0,0.0,2.1,32.0,1.49,618.0,0.0,3.1,20.0,1.12,918.0,0.0,5.0,,,,,,,,,,,31.1,33.2,3882.0,34.7,3942.0
83,TX Harris 1157780010001,TX Harris3227 Boynton Dr,P10652,3,Houston,TX,770454607,Harris,,N,0.1145,100,,8.0,,0.0,0.0,,,1995.0,,,,12.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6,34.3,4030.0,35.6,4237.0
84,TX Tarrant 07230451,TX Tarrant8200 Brentwood Stair Rd,P10653,3,Fort Worth,TX,76120,Tarrant,,N,11.1638,104,,25.0,1233.0,0.4,,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Gated, Grill",1999.0,,06/28/18,,19.15,,,,,,,,44.0,1.43,1050.0,1.1,25.0,40.0,1.3,1305.0,3.2,25.0,20.0,1.22,1494.0,0.0,25.0,,,,,,32.5,33.9,1993.0,35.3,1827.0
85,TX Hutchinson 4172,TX Hutchinson102 Brierwood St,P10654,3,Borger,TX,790078045,Hutchinson,,N,0.23,104,,41.35,881.0,0.0,,,"24 Hour Access, Tennis Court, Basketball Court",1979.0,,,,,,,,,,,,26.0,1.1,659.0,0.0,42.3,52.0,0.93,902.0,0.0,40.4,26.0,0.87,1062.0,0.0,42.3,,,,,,37.8,38.4,417.0,39.3,377.0
86,TX Smith 15000-0050-00-6014000,TX Smith2601 Broadway Ave,P10655,2,Tyler,TX,75702    ,Smith,,N,8.5,100,,4.0,812.0,0.5,,,Laundry Facilities,1971.0,,,,9.23,,,,,,,,16.0,1.28,575.0,0.6,6.3,60.0,1.04,800.0,0.5,3.3,24.0,0.98,1000.0,0.5,4.2,,,,,,31.5,33.1,1849.0,34.3,1973.0
87,TX Smith 15000-0083-00-0021020,TX Smith2720 Broadway Ave,P10656,3,Tyler,TX,75701    ,Smith,,N,5.912000000000001,100,,5.0,1015.0,1.6,1.64,,"Laundry Facilities, Picnic Area, Grill, Laundry Service",1973.0,2005.0,09/22/17,"5,750,000",9.6,,,,,,,,36.0,0.91,762.0,0.7,5.6,46.0,0.79,1049.0,2.6,4.4,18.0,0.71,1432.0,0.6,5.6,,,,,,41.1,40.9,1918.0,41.0,1971.0
88,TX Dallas 00000597682000000,TX Dallas9859 Brockbank Dr,P10657,2,Dallas,TX,752202966,Dallas,,N,4.2227,100,,,,0.0,,,"Laundry Facilities, Picnic Area",1972.0,,04/28/06,"2,350,000",0.85,17.0,Masonry,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,30.0,5609.0,32.1,5352.0
89,TX Dallas 00000597691030000,TX Dallas9877 Brockbank Dr,P10658,2,Dallas,TX,75220,Dallas,,N,3.4962,100,,,1182.0,0.0,1.0,,"Business Center, Laundry Facilities, Gated",1968.0,,09/28/18,,0.73,15.0,Wood Frame,,,,,,17.0,,629.0,,,41.0,,1016.0,,,41.0,,1563.0,,,1.0,,1850.0,,,30.2,31.5,4180.0,33.2,4127.0
90,TX Fort Bend 5795-00-002-0110-901,TX Fort Bend810 Brooks Ave,P10659,2,Rosenberg,TX,77471,Fort Bend,,N,3.05,104,,6.73,639.0,2.6,1.1540000000000001,,"Fitness Center, Playground, Grill",1983.0,,03/28/14,,,,Wood Frame,,,,,,72.0,1.47,546.0,2.6,6.9,32.0,1.18,849.0,2.5,6.3,,,,,,,,,,,34.0,35.2,1766.0,36.4,1799.0
91,TX Ellis 180866,TX Ellis200 Brothers Blvd,P10660,3,Red Oak,TX,751546147,Ellis,,N,5.042,100,,,773.0,0.3,1.25,,"Playground, Property Manager on Site, Package Service, Storage Space, Maintenance on site, Sundeck",1985.0,,,,25.18,,Wood Frame,,,,,,60.0,1.22,663.0,0.3,0.0,40.0,1.1,938.0,0.3,0.0,,,,,,,,,,,33.2,34.8,1059.0,36.3,1137.0
92,TX Collin R1079549,TX Collin703 Bumpas St,P10661,2,McKinney,TX,750696280,Collin,,N,5.997000000000001,100,,4.0,1058.0,0.5,1.4,,"Business Center, Fitness Center, Laundry Facilities, Picnic Area, Playground, Grill",1962.0,,06/14/12,,32.88,,,,,,,,12.0,1.09,750.0,0.7,8.3,56.0,0.95,1000.0,0.6,3.6,20.0,0.91,1200.0,0.4,5.0,12.0,0.92,1400.0,0.4,0.0,31.3,33.3,2035.0,34.7,2177.0
93,TX Dallas 00000757507000000,TX Dallas8206 Bunche Dr,P10662,2,Dallas,TX,752431802,Dallas,,N,3.24,106,,7.55,660.0,0.8,1.8869999999999998,,"Courtyard, Laundry Facilities, Gated",1963.0,,06/14/00,"2,200,000",0.79,16.0,Wood Frame,,,,,,,,,,,106.0,1.05,660.0,0.8,7.6,,,,,,,,,,,31.8,32.8,5277.0,34.1,4577.0
94,TX Bell 36771,TX Bell1310 Bundrant Dr,P10663,3,Killeen,TX,76543,Bell,,N,2.41,102,,5.88,688.0,0.7,1.51,,"Courtyard, Property Manager on Site, Breakfast/Coffee Concierge, Vintage Building",1973.0,,12/21/15,"2,406,250",3.95,,Wood Frame,,,,,,30.0,0.96,540.0,0.7,6.7,72.0,0.82,750.0,0.7,5.6,,,,,,,,,,,30.1,31.0,3720.0,32.4,3638.0
95,TX Harris 0461270000039,TX Harris3219 Burke Dr,P10664,2,Pasadena,TX,77504,Harris,,N,3.0,100,,2.0,510.0,0.4,0.8,,"Courtyard, Fitness Center",1978.0,,,,7.64,,Masonry,,,,,,100.0,2.12,510.0,0.4,2.0,,,,,,,,,,,,,,,,36.3,36.1,3677.0,36.9,3528.0
96,TX Harris 0321070190001,TX Harris1141 Burke Rd,P10665,2,Pasadena,TX,77506    ,Harris,,N,4.19,106,,1.89,870.0,21.4,1.547,,"Courtyard, Laundry Facilities, Playground, Pool, Laundry Service",1968.0,1995.0,07/05/18,,9.56,,Wood Frame,,,,,,23.0,0.98,650.0,0.6,4.4,65.0,0.93,814.0,34.8,1.5,18.0,0.68,1350.0,0.4,0.0,,,,,,30.1,31.5,6673.0,33.0,6772.0
97,TX Johnson 126-0862-00665,TX Johnson1990 Burleson Blvd,P10666,2,Burleson,TX,76028    ,Johnson,,N,12.5,104,,3.85,,0.0,1.0,,,,,09/15/17,"4,400,000",,,Wood Frame,,,,,,104.0,,,,3.9,,,,,,,,,,,,,,,,40.2,40.6,189.0,41.4,206.0
98,TX Guadalupe 1G2937-0001-00200-0-00,TX Guadalupe1360 C H Matthies Jr,P10667,3,Seguin,TX,78155,Guadalupe,,N,10.4,104,,4.81,1080.0,0.6,2.885,,,1998.0,,,,39.01,,Wood Frame,,,,,,,,,,,32.0,0.85,880.0,1.0,9.4,40.0,0.82,1046.0,0.5,2.5,32.0,0.71,1323.0,0.5,3.1,30.9,32.1,950.0,33.3,980.0
99,TX Galveston 3791-0000-0027-001,TX Galveston2815 California St,P10668,3,Dickinson,TX,775396047,Galveston,,N,15.454,105,,6.67,,0.0,,,,1984.0,,,,6.74,,,,,,,,,,,,,105.0,,,,6.7,,,,,,,,,,,32.0,33.8,1385.0,35.3,1381.0
100,TX Kendall 42128,TX Kendall140 Calk Ln,P10669,3,Boerne,TX,78006,Kendall,,N,3.07,100,,3.0,958.0,0.5,1.3,,"Clubhouse, Fitness Center, Laundry Facilities, Pool, Security System",2003.0,,,,28.04,,Wood Frame,,,,,,48.0,0.64,826.0,0.4,2.1,52.0,0.98,1079.0,0.5,3.9,,,,,,,,,,,37.9,37.5,977.0,38.5,1045.0
101,TX Bexar 11566-001-0870,TX Bexar5420 Callaghan Rd,P10670,3,San Antonio,TX,782281720,Bexar,,N,1.494,100,,,773.0,0.2,0.48,,Playground,1985.0,,09/11/17,,7.9,,Wood Frame,,,,,,100.0,1.17,600.0,0.3,0.0,,,,0.0,,,,,,,,,,,,37.0,36.6,3170.0,37.3,3220.0
102,TX Bexar 14191-000-0040,TX Bexar7600 Callaghan Rd,P10671,3,San Antonio,TX,782292767,Bexar,,N,3.3689999999999998,104,,6.73,872.0,1.4,1.923,,"Controlled Access, Laundry Facilities, Property Manager on Site, Gated, Laundry Service, Package Service, Maintenance on site, Sundeck",1980.0,,,,6.03,,Wood Frame,,,,,,32.0,1.25,544.0,3.4,6.3,60.0,0.97,937.0,0.8,6.7,12.0,0.83,1417.0,0.9,8.3,,,,,,34.0,34.2,4172.0,35.3,3735.0
103,TX Webb 934-30005-010,TX Webb1200 Calton Rd,P10672,3,Laredo,TX,780417304,Webb,,N,5.0277,100,,5.0,905.0,0.7,,,,,,,,4.44,,,,,,,,40.0,0.93,680.0,0.7,5.0,40.0,0.77,964.0,0.7,5.0,20.0,0.73,1236.0,0.7,5.0,,,,,,34.3,34.4,4440.0,35.4,4830.0
104,TX Cameron R2134335,TX Cameron1701 Canyon Cir,P10673,4,Brownsville,TX,785217372,Cameron,,N,0.2162,100,,4.0,1106.0,0.5,0.0,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Gated, Basketball Court, Grill",2012.0,,,,2.55,,,,,,,,16.0,0.82,757.0,0.6,6.3,45.0,0.7,1070.0,0.6,4.4,39.0,0.66,1290.0,0.4,2.6,,,,,,29.9,31.6,2828.0,33.0,3092.0
105,TX Harris 1156860020008,TX Harris13830 Canyon Hill Dr,P10674,3,Houston,TX,770833456,Harris,,N,1.2506,101,,8.91,540.0,0.0,0.0,,Business Center,1996.0,,,,28.09,,,,,,,,101.0,,540.0,,8.9,,,,,,,,,,,,,,,,32.9,34.3,4791.0,35.7,4811.0
106,TX Bexar 08133-000-0310,TX Bexar1215 Castroville Rd,P10675,2,San Antonio,TX,78237,Bexar,,N,7.15,100,,2.0,791.0,0.4,,,"Laundry Facilities, Playground, Gated, Basketball Court, Laundry Service",1964.0,,,,12.5,,,,,,,,8.0,0.82,582.0,0.4,0.0,42.0,0.76,705.0,0.4,2.4,50.0,0.82,897.0,0.4,2.0,,,,,,34.7,35.2,4783.0,36.0,5318.0
107,TX Harris 0410740020087,TX Harris2105 Cedar Bayou Rd,P10676,3,Baytown,TX,77520    ,Harris,,N,5.21,104,,8.65,865.0,0.9,1.683,,"Laundry Facilities, Property Manager on Site, Pet Play Area",1984.0,,,,21.94,,Masonry,,,,,,34.0,1.28,684.0,0.9,8.8,70.0,1.12,954.0,0.9,8.6,,,,,,,,,,,33.8,33.9,2066.0,34.9,2068.0
108,TX Dallas 00000212725000000,TX Dallas3328 Cedar Plaza Ln,P10677,1,Dallas,TX,752358637,Dallas,,N,2.85,106,,11.32,937.0,1.0,1.136,,"Laundry Facilities, Gated",1964.0,2019.0,08/05/16,,0.97,19.0,Masonry,,,,,,,,,0.0,,106.0,1.6,937.0,1.0,11.3,,,,,,,,,,,35.3,36.4,7846.0,38.1,6686.0
109,TX Dallas 00000212701000000,TX Dallas3110 Cedarplaza Ln,P10678,4,Dallas,TX,752358542,Dallas,,N,1.4468,100,,6.0,,0.0,,,,2017.0,,,,0.8,16.0,Wood Frame,,,,,,,,,,,,,,,,,,,,,,,,,,34.9,36.2,7815.0,37.9,6652.0
110,TX Tarrant 02509180,TX Tarrant700 Center St,P10679,2,Arlington,TX,760101816,Tarrant,,N,2.35,102,,,526.0,0.0,1.0290000000000001,,Laundry Facilities,1971.0,,10/31/07,,16.36,,Wood Frame,,,,,,92.0,,525.0,,,10.0,,540.0,,,,,,,,,,,,,29.2,30.7,7224.0,32.1,6939.0
